building_id,building_name,time_period,energy_consumption,energy_type,unit
AT1015,小福樓,2023-12,41636.11,electricity,kWh
AT2007,化學工程館,2023-12,61826.5,electricity,kWh
AT2008,土木館,2023-12,22189.64,electricity,kWh
AT2006,文學院,2023-12,22270.12,electricity,kWh
AT1002-A,司令台,2023-12,1106.16,electricity,kWh
AT2001,農業陳列館,2023-12,3573.32,electricity,kWh
AT2005(1),校史館,2023-12,4633.34,electricity,kWh
AT2005(2),人類學博物館,2023-12,59737.96,electricity,kWh
AT2005(3),舊總圖,2023-12,17395.61,electricity,kWh
AT2005-1,樂學館,2023-12,5410.14,electricity,kWh
AT1041(1),新南球場,2023-12,6269.51,electricity,kWh
AT1041(2),新月台,2023-12,---,electricity,kWh
AT1041(3),新南停車場,2023-12,---,electricity,kWh
AT1041(4),紅土網球場,2023-12,440.1,electricity,kWh
AT1041(8),新月台揚水及汙水泵用電,2023-12,486.64,electricity,kWh
AT2022,女五舍,2023-12,8733.68,electricity,kWh
AT2028,三號館,2023-12,42949.3,electricity,kWh
AT2028-A,-電子顯微鏡館-,2023-12,5085.11,electricity,kWh
AT2029,農化二館暨行政大樓,2023-12,23214.78,electricity,kWh
AT2030-B,性別平等教育委員會,2023-12,184.23,electricity,kWh
AT2030-D,物理系液氮機室,2023-12,57.57,electricity,kWh
AT4026,-推廣中心-,2023-12,21969.15,electricity,kWh
AT4026-4,-城鄉所-,2023-12,2727.35,electricity,kWh
AT2004-F,大門口警衛室,2023-12,1123.94,electricity,kWh
AT2015,一號館,2023-12,70996.79,electricity,kWh
AT2015(1),一號館1F(戲劇系),2023-12,4883.5,electricity,kWh
AT2015(2),一號館2F,2023-12,17259.37,electricity,kWh
AT2015(3),一號館3F,2023-12,48853.92,electricity,kWh
AT2015-A,動物標本館,2023-12,863.86,electricity,kWh
AT2016,漁業陳列館,2023-12,1163.63,electricity,kWh
AT2016-A,-漁業生物實驗室-,2023-12,93.22,electricity,kWh
AT2017,女一舍,2023-12,22148.59,electricity,kWh
AT2018,女三舍,2023-12,21311.63,electricity,kWh
AT2019,女二舍,2023-12,47935.98,electricity,kWh
AT2020,植物病毒研究室,2023-12,1569.09,electricity,kWh
AT2020-C,植物溫室,2023-12,2696.56,electricity,kWh
AT2021,植物標本館,2023-12,2867.32,electricity,kWh
2C_L1,椰林大道路燈前段,2023-12,1822.53,electricity,kWh
AT2018-A,雜工班,2023-12,1323.53,electricity,kWh
AT2027,二號館,2023-12,116993.7,electricity,kWh
AT2027(1),2號館1F,2023-12,4422.02,electricity,kWh
AT2027(2),2號館2F,2023-12,45175.36,electricity,kWh
AT2027(3),2號館3F,2023-12,52472.74,electricity,kWh
AT2030,農化系食品工廠,2023-12,4958.59,electricity,kWh
AT2031(1),化工光電晶體實驗室,2023-12,1009.98,electricity,kWh
AT2031(2),生醫材料(陶瓷)實驗室,2023-12,0,electricity,kWh
AT2031(3),綠色化學實驗室,2023-12,8.03,electricity,kWh
AT2031(4),職涯中心,2023-12,1033.23,electricity,kWh
AT2031(5),學生心理輔導中心,2023-12,57.99,electricity,kWh
AT2031-A,望樂樓,2023-12,4508,electricity,kWh
AT2032-1(A),行政大樓教務處資訊室,2023-12,11779.93,electricity,kWh
AT2033(2),農化系實驗室,2023-12,21741.81,electricity,kWh
AT2034(2),夜間部大樓,2023-12,0,electricity,kWh
AT2034-B,保管組倉庫,2023-12,166.94,electricity,kWh
AT2034-C,小小福,2023-12,13997.88,electricity,kWh
AT2038-B,舟山路崗亭,2023-12,2528.22,electricity,kWh
AT2032,行政大樓前棟,2023-12,4798.71,electricity,kWh
AT2032-1,行政大樓後棟,2023-12,29364.3,electricity,kWh
AT2032-A,第一會議室,2023-12,1323.91,electricity,kWh
AT2035,四號館,2023-12,34310.15,electricity,kWh
AT2036,五號館,2023-12,13948.36,electricity,kWh
AT2037(1),農綜館,2023-12,17384.48,electricity,kWh
AT2037(2),植物工廠,2023-12,5755.06,electricity,kWh
AT2038,共同教室,2023-12,31126.16,electricity,kWh
AT2038-A,農產品中心,2023-12,5114.34,electricity,kWh
AT2040,生工系實驗室,2023-12,1548.7,electricity,kWh
AT2041,農化系土壤研究室,2023-12,6529.8,electricity,kWh
AT2042,森林館,2023-12,19461.63,electricity,kWh
AT2043,水工試驗所,2023-12,3948.19,electricity,kWh
AT2044-A,水工試驗所馬達房,2023-12,159.42,electricity,kWh
AT2045,保健中心,2023-12,4548.06,electricity,kWh
AT2046,林產館,2023-12,15914.22,electricity,kWh
AT2047,航空測量館,2023-12,4005.22,electricity,kWh
4B_L1,停車場路燈,2023-12,1876.1,electricity,kWh
AT4029,管理學院教學館,2023-12,23392.71,electricity,kWh
AT4029-A,原教堂(藝文中心),2023-12,2705.66,electricity,kWh
AT4029-B,多功能生活廳,2023-12,---,electricity,kWh
AT2044,水工大樓,2023-12,15126.04,electricity,kWh
AT2048,園藝系花卉館,2023-12,20860.07,electricity,kWh
AT3041,總圖書館,2023-12,400975.9,electricity,kWh
AT3001,資訊工程館,2023-12,195060.36,electricity,kWh
AT3002,-機械臨時工廠-,2023-12,3523.51,electricity,kWh
AT3003(1),電機二館,2023-12,397279.75,electricity,kWh
AT3003(2),聯合研究中心,2023-12,22945.69,electricity,kWh
AT3005,獸醫一館,2023-12,55793.69,electricity,kWh
AT3043,獸醫三館,2023-12,28454.82,electricity,kWh
AT1029,志鴻館,2023-12,---,electricity,kWh
AT1030,機械舊館,2023-12,---,electricity,kWh
3E_L1,振興草坪路燈,2023-12,207.07,electricity,kWh
3E_L2,水杉道路燈,2023-12,0,electricity,kWh
AT2009,綜合教室,2023-12,0,electricity,kWh
AT2010,圖書資訊館,2023-12,12110.33,electricity,kWh
AT2011,第一活動中心,2023-12,69356.13,electricity,kWh
AT2012,農藝館,2023-12,48399.29,electricity,kWh
AT2049(1),教學二期大樓(不含圖書館書庫),2023-12,26236.9,electricity,kWh
AT2049(2),圖書館書庫,2023-12,51100.76,electricity,kWh
AT3047(1),鄭江樓北棟化工系(不含大公),2023-12,148170.3,electricity,kWh
AT3047(2),鄭江樓南棟生機系(不含公共),2023-12,34723.13,electricity,kWh
AT3047(3),鄭江樓南棟6樓保管組(不含公共),2023-12,1540.37,electricity,kWh
AT3047(4),鄭江樓南棟7樓保管組(不含公共),2023-12,4140.09,electricity,kWh
AT3047(5),鄭江樓南棟空調,2023-12,13235.04,electricity,kWh
AT3047(6),鄭江樓南棟公共(揚水、電梯),2023-12,799.87,electricity,kWh
AT3047(7),鄭江樓事務組,2023-12,1638.86,electricity,kWh
AT3047(8),鄭江樓大公(雨廢水、消防),2023-12,199.12,electricity,kWh
AT3049,學新館,2023-12,122669.59,electricity,kWh
AT3010,農機館,2023-12,26095.56,electricity,kWh
AT3013,中非大樓,2023-12,1942.75,electricity,kWh
AT3042,博理館,2023-12,128913.65,electricity,kWh
AT3038(1),社會研究所停車場,2023-12,619.05,electricity,kWh
AT3038(2),社會研究所,2023-12,13975.07,electricity,kWh
AT3037-D,-辛亥大門-,2023-12,633,electricity,kWh
AT3039(1),國發所停車場,2023-12,1440.46,electricity,kWh
AT3039(2),國家發展所大樓,2023-12,8297.67,electricity,kWh
AT3040(1),新聞所停車場,2023-12,983.4,electricity,kWh
AT3040(2),新聞所大樓,2023-12,12618.48,electricity,kWh
AT1025,-水產養殖池-,2023-12,3993.07,electricity,kWh
AT1026,漁業科學館,2023-12,34858.58,electricity,kWh
AT1031,計資中心,2023-12,249129.06,electricity,kWh
AT1032,視聽教育館,2023-12,36605.88,electricity,kWh
AT1035,語言大樓,2023-12,55487.53,electricity,kWh
AT3044(1),霖澤館停車場,2023-12,1544.93,electricity,kWh
AT3044(2),霖澤館,2023-12,28486.1,electricity,kWh
AT3046(1),社科院大樓總錶,2023-12,209323.68,electricity,kWh
AT3045(1),萬才館停車場,2023-12,1194.18,electricity,kWh
AT3045(2),萬才館,2023-12,32436.56,electricity,kWh
KT0032,水源校區總圖(飲水樓),2023-12,11938.41,electricity,kWh
KT0032-1,水源溫室,2023-12,1009.82,electricity,kWh
KT0021,機械工廠,2023-12,11704.11,electricity,kWh
KT0025,澄思樓,2023-12,4902.19,electricity,kWh
KT0026(1),輔具中心,2023-12,0,electricity,kWh
KT0026(2),水源事務組停車場,2023-12,2.29,electricity,kWh
KT0027,育成大樓(水源),2023-12,61761.31,electricity,kWh
KT0029,行政大樓(水源),2023-12,9986.19,electricity,kWh
KT0041,理化大樓(水源),2023-12,6676.59,electricity,kWh
KT0044,育成C,2023-12,526.74,electricity,kWh
KT0045(2),卓越研究大樓,2023-12,238326.64,electricity,kWh
AT4030,學生第二活動中心,2023-12,74559.29,electricity,kWh
AT4030-1,管院二號館,2023-12,31445,electricity,kWh
AT4024,展書樓,2023-12,55041.47,electricity,kWh
AT4022(1),戲劇廳（鹿嗚堂二樓）,2023-12,---,electricity,kWh
AT4022(2),鹿鳴堂一樓,2023-12,---,electricity,kWh
AT4022-1,-鹿鳴雅舍-,2023-12,---,electricity,kWh
AT4022-2,教職員工聯誼廳,2023-12,---,electricity,kWh
AT4023,地質系,2023-12,97702.35,electricity,kWh
AT4027-A,幼稚園,2023-12,2745.84,electricity,kWh
AT4016,園藝系造園館,2023-12,5452.31,electricity,kWh
AT4020,食科館,2023-12,37920.69,electricity,kWh
AT4021,園產加工廠,2023-12,15361.62,electricity,kWh
AT4034,食科所食品研發大樓,2023-12,18533.81,electricity,kWh
AT4019,大氣系A、B館,2023-12,28140.18,electricity,kWh
AT4032,園藝系精密溫室,2023-12,21972.07,electricity,kWh
AT4032(1),轉殖溫室,2023-12,14947.87,electricity,kWh
AT4032(2),精密溫室,2023-12,7024.2,electricity,kWh
AT4002,環工所,2023-12,26812.69,electricity,kWh
AT4003,工科海洋系,2023-12,56277.31,electricity,kWh
AT4038(1),禮賢樓1樓總用電(不含空調),2023-12,16280.06,electricity,kWh
AT4038(10),禮賢樓8樓總用電,2023-12,4398.88,electricity,kWh
AT4038(11),禮賢樓劇場用電,2023-12,19483.95,electricity,kWh
AT4038(12),禮賢樓大公共用電,2023-12,12443.99,electricity,kWh
AT4038(2),禮賢樓1樓空調用電,2023-12,2845.54,electricity,kWh
AT4038(3),禮賢樓1樓銀行專用迴路,2023-12,2043.89,electricity,kWh
AT4038(4),禮賢樓2樓總用電,2023-12,28617.65,electricity,kWh
AT4038(5),禮賢樓3樓總用電,2023-12,5478.18,electricity,kWh
AT4038(6),禮賢樓4樓總用電,2023-12,4343.93,electricity,kWh
AT4038(7),禮賢樓5樓總用電,2023-12,4660.05,electricity,kWh
AT4038(8),禮賢樓6樓總用電,2023-12,5680.78,electricity,kWh
AT4038(9),禮賢樓7樓總用電,2023-12,6099.12,electricity,kWh
AT5041,動物醫院,2023-12,83552.44,electricity,kWh
AT5037,動科系,2023-12,99812.54,electricity,kWh
AT5014(3),生技中心,2023-12,92410,electricity,kWh
AT5039,昆蟲館,2023-12,12078.86,electricity,kWh
AT5043,土木研究大樓,2023-12,73156.36,electricity,kWh
AT6011(1),環安衛中心,2023-12,17172.04,electricity,kWh
AT6011(2),環工所,2023-12,30580.71,electricity,kWh
AT6015,動物實驗中心,2023-12,120733.43,electricity,kWh
AT3035,國青舍（研三舍）,2023-12,59097.06,electricity,kWh
AT1039,體育館,2023-12,212897.22,electricity,kWh
AT4025,管理學院1號館,2023-12,50938.7,electricity,kWh
AT4018,地理系,2023-12,18378.75,electricity,kWh
AT4018-A(1),浩翰樓華南銀行,2023-12,4781.37,electricity,kWh
AT4018-A(2),華南銀行司機室,2023-12,656.05,electricity,kWh
AT4018-A(4),浩翰樓,2023-12,52798.32,electricity,kWh
AT4039,立體機車停車場總用電,2023-12,13970,electricity,kWh
AT4039(1),立體機車停車場事務組用電(不含大公),2023-12,11822.95,electricity,kWh
AT4039(2),立體機車停車場工科海洋用電(不含大公),2023-12,0,electricity,kWh
AT4039(3),立體機車停車場大公共用電,2023-12,2147.05,electricity,kWh
AT5041-1,獸醫二館,2023-12,40195.42,electricity,kWh
AT4035,明達館,2023-12,71284.57,electricity,kWh
AT4035(1),明達館停車場,2023-12,1346.44,electricity,kWh
AT4035(3),明達2F保管組場地,2023-12,4852.6,electricity,kWh
AT4035(5),玉山台大AI暨金融科技研發中心,2023-12,1090.72,electricity,kWh
AT4031(1),生科館停車場,2023-12,1717.69,electricity,kWh
AT4031(3),生科館,2023-12,408623.17,electricity,kWh
AT4038,禮賢樓總用電,2023-12,110332.13,electricity,kWh
BT1010,經研大樓,2023-12,---,electricity,kWh
BT1011,徐州校區國際會議廳,2023-12,604.94,electricity,kWh
BT1012,法學院社科圖書館,2023-12,689.75,electricity,kWh
AT4010,農業試驗場,2023-12,20872.25,electricity,kWh
AT4010-B,種子研究室,2023-12,953.56,electricity,kWh
AT4009-A,人工氣候室,2023-12,123429.81,electricity,kWh
